_id,0_OCLCCN,01_isbn,02_isbn_pubname,03_isbn_countryname,10_title,11_statement_of_responsibility,12_publisher_place,13_publisher_name,14_publication_date,15_content_code,16_content_type_term,17_content_source,18_media_code,19_media_type_term,1_leader_type,20_media_source,21_carrier_code,22_topical_term,23_form_subdivision,24_heading_source,25_authority_record_control_num,26_geographical_subdivision,27_geo_name,28_geo_source_of_headingwterm,29_geo_arn,2_physical_desc,31_host_item,32_series_title,33_series_volume,34_form_data,35_source_of_term,36_index_arn,3_place,4_language,5_catalogue_source,6_lccn,8_personal_name,9_relation,cluster_name,cluster_number,cluster_name_connaway,cluster_num_connaway,
857,44683472,375425594,Random House,English,Random House Roget's college thesaurus /,"[revised and updated by Enid Pearsons, Carol G. Braham].",New York :,"Random House,",2001,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,English language,Blanks,fast,(OCoLC)fst00911847,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,59097,Blanks,Blanks,RH,3,RH,3,
858,45316098,679310401,Random House; Alfred A. Knopf,English,Realia /,Will Aitken.,Toronto :,"Random House Canada,",2000,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Singers.,Fiction.,fast,(OCoLC)fst01119301,Japan,Japan.,fast,(OCoLC)fst01204082,Blanks,Blanks,Blanks,Blanks,Love stories.,gsafd,(OCoLC)fst01423787,on,en,Blanks,421156,"Aitken, Will,",Blanks,RH,3,RH,3,
859,45336068,9.78E+12,Blanks,Blanks,Epitaph /,Paul Gittins.,"Auckland, N.Z. :","Random House N.Z.,",1997,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Murder.,Blanks,fast,(OCoLC)fst01029781,New Zealand,New Zealand.,fast,(OCoLC)fst01204542,Blanks,Blanks,Blanks,Blanks,History.,fast,(OCoLC)fst01411628,nz,en,Blanks,0,"Gittins, Paul.",Blanks,RH,3,RHNZ,6,
860,455871568,9.78E+12,Penguin Books,Blanks,General Jo Shelby's march /,Anthony Arthur.,New York :,"Random House,",2010,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Americans.,Blanks,fast,(OCoLC)fst00807488,Mexico,Mexico.,fast,(OCoLC)fst01211700,Blanks,Blanks,Blanks,Blanks,History.,fast,(OCoLC)fst01411628,ny,en,Blanks,2009041661,"Arthur, Anthony.",Blanks,RH,3,RH,3,
861,45679428,375804595,Random House,English,Fun with 1 2 3 /,cover illustration by Joe Mathieu ; interior illustrations by June Valentine-Ruppe.,New York :,"Random House in conjunction with Children's Television Workshop,",©2000.,txt,text,rdacontent,n,unmediated,a,rdamedia,Blanks,Creative activities and seat work.,Juvenile literature.,fast,(OCoLC)fst00882463,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Sesame seeds.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2001265532,Blanks,Blanks,RH,3,RH,3,
862,46456447,679310673,Random House; Alfred A. Knopf,English,A gift for the little master /,John MacLachlan Gray.,Toronto :,"Random House Canada,",©2000.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Women television journalists.,Fiction.,fast,(OCoLC)fst01178612,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Mystery fiction.,gsafd,(OCoLC)fst01423787,on,en,Blanks,2001320018,"Gray, John,",Blanks,RH,3,RH,3,
863,46865943,9.78E+12,Blanks,Blanks,A day in the life of New Zealand :,[conceived and produced ... by J.M. McGregor Ltd.].,"Auckland, N.Z. :","Random House New Zealand,",2000,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Manners and customs.,Blanks,fast,(OCoLC)fst01007815,New Zealand.,New Zealand.,fast,(OCoLC)fst01204542,Blanks,Blanks,Blanks,Blanks,Pictorial works.,fast,(OCoLC)fst01423874,nz,en,Blanks,341162,Blanks,Blanks,RH,3,RHNZ,6,
864,471042123,307356647,Random House,English,Thirteen hours /,Deon Meyer ; translated from the Afrikaans by K.L. Seegers.,Toronto :,"Random House Canada,",2010,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Murder,Fiction.,fast,(OCoLC)fst01029788,South Africa,South Africa.,fast,(OCoLC)fst01204616,Blanks,Blanks,Blanks,Blanks,Fiction.,fast,(OCoLC)fst01423787,on,en,Blanks,0,"Meyer, Deon.",Blanks,RH,3,RHNZ,6,
865,47126847,375811257,Random House,English,The Berenstain bears and the excuse note /,Stan & Jan Berenstain.,New York :,"Random House,",©2001.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,School stories.,Fiction.,sears,(OCoLC)fst00830699,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Picture books.,lcgft,(OCoLC)fst01726789,ny,en,Blanks,2001041667,"Berenstain, Stan,",Blanks,RH,3,RH,3,
866,47134866,9.78E+12,Blanks,Blanks,When Zachary Beaver came to town /,Kimberly Willis Holt.,New York :,"Random House Children's Books,",[2001],txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Friendship.,Juvenile fiction.,fast,(OCoLC)fst00935174,Blanks,United States.,fast,(OCoLC)fst01204155,Blanks,Blanks,Blanks,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,0,"Holt, Kimberly Willis.",Blanks,RH,3,RH,3,
867,47651248,9781869414085 (pbk.),Blanks,Blanks,Receiving orders :,Catherine Handley.,"Auckland, N.Z. :","Random House,",1999,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Receivers.,Blanks,fast,(OCoLC)fst01091335,New Zealand.,New Zealand.,fast,(OCoLC)fst01204542,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,nz,en,Blanks,304414,"Handley, Catherine.",Blanks,RH,3,RH,3,
868,47702402,375812369,Random House,English,"Little Raccoon, here's your spoon! /",[Jacquelyn Reinach ; illustrated by James Proimos].,New York :,"Random House,",©2001.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Mother and child.,Fiction.,fast,(OCoLC)fst01026878,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Fiction.,fast,(OCoLC)fst01423787,ny,en,Blanks,107632,"Reinach, Jacquelyn.",Blanks,RH,3,RH,3,
869,47813657,375762175,Random House,English,Writing smart :,Marcia Lerner.,New York :,"Random House,",©2001.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Report writing.,Blanks,fast,(OCoLC)fst01094836,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,2002276010,"Lerner, Marcia.",Blanks,RH,3,RH,3,
870,47862203,9.78E+12,Blanks,Blanks,Where's Pooh? /,[by Kathleen W. Zoehfeld ; cover illustrated by Peter Emslie ; interior illustrated by Nancy Stevenson].,New York :,"Random House,",2001,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Toy and movable books.,Specimens.,fast,(OCoLC)fst01153422,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Disney's Winnie the Pooh.,Blanks,Specimens.,fast,(OCoLC)fst01423861,ny,en,Blanks,2002282905,"Zoehfeld, Kathleen Weidner.",Blanks,RH,3,RH,3,
871,49925316,375506233,Random House,English,Revenge :,Stephen Fry.,New York :,"Random House,",[2002?],txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Revenge.,Fiction.,fast,(OCoLC)fst01096476,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Psychological fiction.,lcgft,(OCoLC)fst01726481,ny,en,Blanks,2002069921,"Fry, Stephen,",Blanks,RH,3,RH,3,
872,50002358,375508120,Random House,English,The navigation log :,Martin Corrick.,New York :,"Random House,",2003,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Twins.,Fiction.,fast,(OCoLC)fst01159851,England,England.,fast,(OCoLC)fst01219920,Blanks,Blanks,Blanks,Blanks,Domestic fiction.,lcgft,(OCoLC)fst01726481,ny,en,Blanks,2002075197,"Corrick, Martin.",Blanks,RH,3,RH,3,
873,501387519,307358887,Random House,English,I shall not hate :,Izzeldin Abuelaish.,Toronto :,"Random House Canada,",2010,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Pacifistes,Biographies.,fast,(OCoLC)fst01062841,"Gaza, Bande de",Jaba?liya?,fast,(OCoLC)fst01866579,Blanks,Blanks,Blanks,Blanks,Personal narratives,fast,(OCoLC)fst01424154,on,en,Blanks,0,"Abuelaish, Izzeldin.",Blanks,RH,3,RH,3,
874,50503378,1413121438,Methuen,English,Pooh's Halloween pumpkin /,by Isabel Gaines ; illustrated by Josie Yee.,New York :,"Random House,",2003,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,JUVENILE FICTION / Holidays & Celebrations / Halloween.,Fiction.,bisacsh,(OCoLC)fst01153487,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002012826,"Gaines, Isabel.",Blanks,RH,3,RH,3,
875,50604755,307261018,Random House,English,Hot dog /,by Molly Coxe.,New York :,"Random House,","[2003], ©1998.",txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Stories in rhyme.,Fiction.,sears,(OCoLC)fst01138503,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading.,Blanks,Stories in rhyme.,lcgft,(OCoLC)fst01411637,ny,en,Blanks,2002013561,"Coxe, Molly.",Blanks,RH,3,RH,3,
876,50604759,679832696,Random House; Alfred A. Knopf,English,P.J. Funnybunny camps out /,by Marilyn Sadler ; illustrated by Roger Bollen.,New York :,"Random House,",2003,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Animals,Fiction.,sears,(OCoLC)fst01114598,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002013648,"Sadler, Marilyn.",Blanks,RH,3,RH,3,
877,50684616,067986928X,Random House; Alfred A. Knopf,English,The Statue of Liberty /,by Lucille Recht Penner ; illustrated by Jada Rowland.,New York :,"Random House,",[2003],txt,text,rdacontent,n,unmediated,a,rdamedia,nc,"Statue of Liberty (New York, N.Y.)",Juvenile literature.,fast,(OCoLC)fst01132146,Blanks,New York (State),fast,(OCoLC)fst01204333,Blanks,Blanks,Step into reading.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002015109,"Penner, Lucille Recht.",Blanks,RH,3,RH,3,
878,50761308,307263339,Random House,English,It's not Marsha's birthday /,by Barbara Bottner and Gerald Kruglik ; illustrated by Denise Brunkus.,New York :,"Random House,",[2003],txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Gorillas,Juvenile fiction.,fast,(OCoLC)fst01184777,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002015238,"Bottner, Barbara.",Blanks,RH,3,RH,3,
879,50802806,0,Blanks,Blanks,Cat at bat /,by Susan Schade and Jon Buller.,New York :,"Random House,",2003,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Stories in rhyme.,Fiction.,fast,(OCoLC)fst01739131,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002015704,"Schade, Susan.",Blanks,RH,3,RH,3,
880,50920691,1404600876,AMS Press,English,Bambi's hide-and-seek /,by Andrea Posner-Sanchez ; illustrated by Isidre Mone?s.,New York :,"Random House,",2003,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Rabbits.,Fiction.,fast,(OCoLC)fst01086347,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading. A super early book.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002151941,"Posner-Sanchez, Andrea.",Blanks,RH,3,RH,3,
881,52178561,307265048,Random House,English,Escape south /,by Kim Siegelson ; illustrated by Shelley Jackson.,New York :,"Random House,","©2000, [2004]",txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Indians of North America,Fiction.,fast,(OCoLC)fst00969633,Florida,Florida,fast,(OCoLC)fst01205150,Blanks,Blanks,Stepping stones history.,Blanks,Juvenile works,fast,(OCoLC)fst01411637,ny,en,Blanks,2003007407,"Siegelson, Kim L.",Blanks,RH,3,RH,3,
882,52223079,375763104,Random House,English,Roadmap to the Regents.,by James Flynn.,New York :,"Random House,",©2003.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Examinations.,Study guides.,fast,(OCoLC)fst00917492,New York (State),New York (State),fast,(OCoLC)fst01210280,Blanks,Blanks,Blanks,Blanks,Study guides.,fast,(OCoLC)fst01423888,ny,en,Blanks,2004299642,"Flynn, James.",Blanks,RH,3,RH,3,
883,52323815,375824871,Random House,English,A Winkle in time :,"created and photographed by Lara Jo Regan ; by Mr. Winkle, as told to Michael Regan.",New York :,"Random House,",©2003.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,"History, Modern.",Juvenile literature.,fast,(OCoLC)fst00958367,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002094041,"Regan, Lara Jo.",Blanks,RH,3,RH,3,
884,52325863,9.78E+12,Blanks,Blanks,Perfect CV :,Max Eggert.,London :,"Random House Business Books,",2003,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Solliciteren.,Blanks,gtt,(OCoLC)fst01102680,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,en,en,Blanks,0,"Eggert, Max.",Blanks,RH,3,RH,3,
885,52410536,9.78E+12,Penguin Books,Blanks,What to keep :,Rachel Cline.,New York :,"Random House,",©2004.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Mothers and daughters.,Fiction.,fast,(OCoLC)fst01177581,Blanks,Ohio,fast,(OCoLC)fst01205076,Blanks,Blanks,Blanks,Blanks,Bildungsromans.,fast,(OCoLC)fst01423787,ny,en,Blanks,2003054810,"Cline, Rachel,",Blanks,RH,3,RH,3,
886,52524486,9.78E+12,Blanks,Blanks,Toy story 2 /,adapted by Diane Muldrow ; illustrated by the Disney Creative Development Storybook Art staff.,New York :,"Random House,",©2003.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Toys.,Fiction.,fast,(OCoLC)fst01153487,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Random House pictureback book.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2002107818,"Muldrow, Diane.",Blanks,RH,3,RH,3,
887,52688325,375827056,Random House,English,A team of one /,written by Ila Wallen ; illustrated by Robert Sauber.,New York :,"Random House,",2004,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Animals.,Fiction.,fast,(OCoLC)fst00809468,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Fiction.,fast,(OCoLC)fst01423787,ny,en,Blanks,2003012493,"Wallen, Ila.",Blanks,RH,3,RH,3,
888,52813942,375828176,Random House,English,Big Cindy's school bus /,by Lisa and Cindy Moran ; illustrated by Joe Mathieu.,New York :,"Random House,",©2004.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,School buses.,Fiction.,fast,(OCoLC)fst01107107,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Random House pictureback.,Blanks,Juvenile works.,fast,(OCoLC)fst01411637,ny,en,Blanks,2003014639,"Moran, Lisa.",Blanks,RH,3,RH,3,
889,52878023,9.78E+12,Penguin Books,Blanks,My passionate mother :,Judy Feiffer.,New York :,"Random House,",©2004.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Women.,Fiction.,fast,(OCoLC)fst01176568,New England,New England.,fast,(OCoLC)fst01241913,Blanks,Blanks,Blanks,Blanks,Psychological fiction.,fast,(OCoLC)fst01726481,ny,en,Blanks,2003058624,"Feiffer, Judy.",Blanks,RH,3,RH,3,
890,53483643,375433554,Random House,English,The Hot Flash Club /,Nancy Thayer.,New York :,"Random House Large Print,",©2003.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Self-actualization (Psychology),Fiction.,fast,(OCoLC)fst01111481,Blanks,Blanks,Blanks,Blanks,cr cn|||||||||,Blanks,Blanks,Blanks,Psychological fiction.,lcgft,(OCoLC)fst01726481,ny,en,Blanks,2003066841,"Thayer, Nancy,",Blanks,RH,3,RH,3,
891,53977877,679313265,Random House; Alfred A. Knopf,English,The collected stories /,Carol Shields.,"Toronto, ON :","Random House Canada,",2004,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,"Short stories, English",Blanks,fast,(OCoLC)fst01117183,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,on,en,Blanks,2006494766,"Shields, Carol.",Blanks,RH,3,RH,3,
892,54073793,345455444,Ballantine Books,English,The story of my father :,Sue Miller.,New York :,"Random House Trade Paperbacks,",2004,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Parent and adult child.,Blanks,fast,(OCoLC)fst01053304,United States.,United States.,fast,(OCoLC)fst01204155,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,2004040391,"Miller, Sue,",Blanks,RH,3,RH,3,
893,54685602,375830227,Random House,English,The Happy Valley mystery /,by Kathryn Kenny ; illustrated by Paul Frame.,New York :,"Random House,",2004,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,"Belden, Trixie (Fictitious character)",Fiction.,sears,(OCoLC)fst01089735,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Trixie Belden ;,9,Juvenile fiction.,lcgft,(OCoLC)fst01411637,ny,en,Blanks,2004004574,"Kenny, Kathryn.",Blanks,RH,3,RH,3,
894,55138545,375508562,Random House,English,The demon in the freezer /,Richard Preston.,New York :,"Random House,",©2002.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,BIOTERRORISM WARFARE,Popular works.,fast,(OCoLC)fst01121523,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Popular works.,fast,(OCoLC)fst01423846,ny,en,Blanks,2004271019,"Preston, Richard,",Blanks,RH,3,RH,3,
895,565924182,307359255,Random House,English,Erasing memory /,Scott Thornley.,Toronto :,"Random House Canada,",2011,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Murder,Fiction.,fast,(OCoLC)fst01029788,Ontario,Ontario,fast,(OCoLC)fst01204832,Blanks,Blanks,Blanks,Blanks,Fiction,fast,(OCoLC)fst01423787,on,en,Blanks,0,"Thornley, Scott.",Blanks,RH,3,RH,3,
896,57167993,375825584,Random House,English,Who broke Lincoln's thumb? /,by Ron Roy ; illustrated by Timothy Bush.,New York :,"Random House,",©2005.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,"Lincoln Memorial(Washington, D.C.)",Fiction.,sears,(OCoLC)fst01132151,Blanks,Washington (D.C.),sears,(OCoLC)fst01204505,Blanks,Blanks,Blanks,Blanks,Juvenile fiction.,lcgft,(OCoLC)fst01411637,ny,en,Blanks,2004027362,"Roy, Ron,",Blanks,RH,3,RH,3,
897,57573739,375433538,Random House,English,The testament /,John Grisham.,New York :,"Random House Large Print,","©1999, [2005]",txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Women missionaries.,Fiction.,fast,(OCoLC)fst01178158,Brazil,Brazil.,fast,(OCoLC)fst01206830,Blanks,Blanks,Blanks,Blanks,Adventure stories.,lcgft,(OCoLC)fst01423787,ny,en,Blanks,2005040906,"Grisham, John.",Blanks,RH,3,RH,3,
898,57577286,9.78E+12,Blanks,Blanks,Disney's Beauty and the beast :,by Jennifer Liberts ; illustrated by Darrell Baker.,New York :,"Random House,",©2001.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Fairy tales.,Blanks,fast,(OCoLC)fst00919916,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Random House pictureback.,Blanks,Fairy tales.,lcgft,(OCoLC)fst01411637,ny,en,Blanks,110040,"Liberts, Jennifer,",Blanks,RH,3,RH,3,
899,57613932,375825916,Random House,English,Ian Fleming's Chitty Chitty Bang Bang.,Blanks,New York :,"Random House,","[2003], ©1992.",txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Fantasy.,Fiction.,fast,(OCoLC)fst00920687,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Fantasy fiction,gsafd,(OCoLC)fst01411637,ny,en,Blanks,2003279554,"Fleming, Ian,",Blanks,RH,3,RH,3,
900,595767331,1869791436,Blanks,English,Lost in translation :,edited by Marco Sonzogni.,Auckland :,"Random House New Zealand,",2010,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Englisch.,Blanks,idszbz,(OCoLC)fst01007815,Blanks,Neuseeland.,idszbz,(OCoLC)fst01204542,Blanks,Blanks,Blanks,Blanks,Short stories.,lcgft,(OCoLC)fst01423787,nz,en,Blanks,2010362701,Blanks,Blanks,RH,3,RHNZ,6,
901,60117280,356210685,Macdonald; Queen Anne Publishers/Macdonald and Jane's,English,The Sinclair diet system :,Carol Sinclair with Alan Stewart.,"Auckland, N.Z. :","Random House,",1995,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Low-carbohydrate diet.,Recipes.,fast,(OCoLC)fst01003193,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Recipes.,fast,(OCoLC)fst01424190,en,en,Blanks,0,"Sinclair, Carol,",Blanks,RH,3,RH,3,
902,60523007,9.78E+12,Penguin Books,Blanks,General George Washington :,Edward G. Lengel.,New York :,"Random House,",©2005.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Presidents.,Biography.,fast,(OCoLC)fst01075723,United States,United States.,fast,(OCoLC)fst01204155,Blanks,Blanks,Blanks,Blanks,Biographies.,lcgft,(OCoLC)fst01411628,ny,en,Blanks,2005298880,"Lengel, Edward G.",Blanks,RH,3,RH,3,
903,607654689,375843892,Random House,English,"Squish, Super Amoeba /",by Jennifer L. Holm & Matthew Holm.,New York :,"Random House,",©2011.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Courage,Fiction.,sears,(OCoLC)fst01765254,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Comics (Graphic works),lcgft,(OCoLC)fst01921613,ny,en,Blanks,2010008004,"Holm, Jennifer L.",Blanks,RH,3,RH,3,
904,60846658,375426019,Random House,English,Random House treasury of best-loved poems /,edited by Louis Phillips.,New York :,"Random House Reference,",©2004.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,English poetry.,Blanks,fast,(OCoLC)fst00912278,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,2005280834,Blanks,Blanks,RH,3,RH,3,
905,61373009,9781869416553 (pbk.),Blanks,Blanks,From weta to kauri :,"Janet Hunt, Rob Lucas.","Auckland, N.Z. :","Random House,",2004,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Forest plants.,Identification.,fast,(OCoLC)fst00932289,New Zealand.,New Zealand.,fast,(OCoLC)fst01204542,Blanks,Blanks,Blanks,Blanks,Field guides.,fast,(OCoLC)fst01940354,nz,en,Blanks,0,"Hunt, Janet,",Blanks,RH,3,RH,3,
906,61483393,375435387,Random House,English,The city of falling angels /,John Berendt.,New York :,"Random House Large Print,",©2005.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Travel.,Blanks,fast,(OCoLC)fst01155558,Blanks,Italy,fast,(OCoLC)fst01204473,Blanks,Blanks,Blanks,Blanks,Large type books.,Blanks,Blanks,ny,en,Blanks,2005276346,"Berendt, John,",Blanks,RH,3,RH,3,
907,63705630,037582975X,Random House,English,Arthur's classroom fib /,Marc Brown.,New York :,"Random House,",©2007.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Vacations.,Fiction.,fast,(OCoLC)fst01163528,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Step into reading.,Blanks,Readers (Publications),lcgft,(OCoLC)fst01411637,ny,en,Blanks,2005037110,"Brown, Marc Tolon.",Blanks,RH,3,RH,3,
908,64289480,9.78E+12,Penguin Books,Blanks,American gospel :,Jon Meacham.,New York :,"Random House,",©2006.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Religion and politics,Blanks,fast,(OCoLC)fst01093842,United States,United States,fast,(OCoLC)fst01204155,Blanks,Blanks,Blanks,Blanks,History,fast,(OCoLC)fst01411628,ny,en,Blanks,2006041161,"Meacham, Jon.",Blanks,RH,3,RH,3,
909,64427304,375830375,Random House,English,Blizzard of the blue moon /,by Mary Pope Osborne ; illustrated by Sal Murdocca.,New York :,"Random House,",©2006.,txt,text,rdacontent,n,unmediated,a,rdamedia,nc,Reading List,1st grade.,sears,(OCoLC)fst01161301,United States,New York (N.Y.),sears,(OCoLC)fst01204333,Blanks,Blanks,Blanks,Blanks,Time-travel fiction.,lcgft,(OCoLC)fst01411637,ny,en,Blanks,2006001838,"Osborne, Mary Pope.",Blanks,RH,3,RH,3,
